InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
537183,P1048,Fitness Tracker,6,2024-09-13 00:00:00,59.54,12186,Germany
537183,P1052,Kids Backpack,2,2024-09-13 00:00:00,21.09,12186,Germany
537183,P1000,Ceramic Mug,6,2024-09-13 00:00:00,6.12,12186,Germany
537184,P1013,Travel Pillow,4,2024-10-22 00:00:00,11.91,12186,Germany
537185,P1040,Laptop Sleeve,7,2024-11-05 00:00:00,17.45,12186,Germany
537186,P1015,Kitchen Scale,3,2024-12-01 00:00:00,15.87,12186,Germany
537186,P1004,Notebook Set,4,2024-12-01 00:00:00,5.31,12186,Germany
537186,P1013,Travel Pillow,4,2024-12-01 00:00:00,10.96,12186,Germany
537187,P1013,Travel Pillow,4,2024-12-18 00:00:00,10.83,12186,Germany
537187,P1028,Perfume,2,2024-12-18 00:00:00,43.34,12186,Germany
537187,P1056,Sticky Notes Pack,3,2024-12-18 00:00:00,3.88,12186,Germany
537187,P1055,Pen Set,7,2024-12-18 00:00:00,11.42,12186,Germany
537187,P1057,Desk Fan,2,2024-12-18 00:00:00,21.55,12186,Germany
537188,P1043,Webcam,4,2024-05-17 00:00:00,40.18,12187,United Kingdom
537188,P1022,Cushion Cover,4,2024-05-17 00:00:00,9.92,12187,United Kingdom
C537189,P1053,Water Color Kit,-2,2024-06-08 00:00:00,17.04,12187,United Kingdom
537190,P1016,Cutting Board,1,2024-10-03 00:00:00,13.25,12187,United Kingdom
537191,P1032,Resistance Bands,4,2024-10-06 00:00:00,12.86,12187,United Kingdom
537191,P1035,Wine Glasses (Set),1,2024-10-06 00:00:00,25.04,12187,United Kingdom
537191,P1017,Umbrella,1,2024-10-06 00:00:00,10.71,12187,United Kingdom
537192,P1027,Skincare Kit,3,2024-03-07 00:00:00,35.12,12188,Germany
537192,P1000,Ceramic Mug,4,2024-03-07 00:00:00,6.74,12188,Germany
537192,P1041,Desk Mat,4,2024-03-07 00:00:00,14.01,12188,Germany
537192,P1045,Cable Organizer,3,2024-03-07 00:00:00,6.24,12188,Germany
537192,P1044,Monitor Stand,3,2024-03-07 00:00:00,32.96,12188,Germany
537193,P1047,Earbuds,3,2024-04-21 00:00:00,44.88,12188,Germany
537193,P1006,Yoga Mat,2,2024-04-21 00:00:00,18.75,12188,Germany
537193,P1043,Webcam,1,2024-04-21 00:00:00,37.22,12188,Germany
537193,P1030,Running Socks,2,2024-04-21 00:00:00,5.47,12188,Germany
537194,P1021,Desk Organizer,1,2024-07-30 00:00:00,17.64,12188,Germany
537194,P1009,Sunglasses,3,2024-07-30 00:00:00,21.83,12188,Germany
537194,P1030,Running Socks,4,2024-07-30 00:00:00,5.73,12188,Germany
537194,P1025,Hair Dryer,1,2024-07-30 00:00:00,25.78,12188,Germany
537194,P1033,Protein Shaker,3,2024-07-30 00:00:00,8.62,12188,Germany
537195,P1032,Resistance Bands,4,2024-10-09 00:00:00,11.86,12188,Germany
537195,P1055,Pen Set,3,2024-10-09 00:00:00,10.72,12188,Germany
537195,P1020,Plant Pot,3,2024-10-09 00:00:00,12.65,12188,Germany
537196,P1001,Leather Wallet,3,2024-11-23 00:00:00,22.28,12188,Germany
537196,P1002,Wireless Mouse,4,2024-11-23 00:00:00,15.41,12188,Germany
537196,P1053,Water Color Kit,2,2024-11-23 00:00:00,16.25,12188,Germany
537196,P1046,Power Bank,2,2024-11-23 00:00:00,23.59,12188,Germany
537196,P1013,Travel Pillow,4,2024-11-23 00:00:00,11.01,12188,Germany
537197,P1021,Desk Organizer,2,2024-04-26 00:00:00,15.32,12189,USA
537197,P1013,Travel Pillow,2,2024-04-26 00:00:00,11.51,12189,USA
537197,P1051,Art Supplies Set,1,2024-04-26 00:00:00,28.47,12189,USA
537198,P1016,Cutting Board,1,2024-03-28 00:00:00,14.68,12190,Germany
537199,P1041,Desk Mat,7,2024-03-14 00:00:00,15.13,12191,United Kingdom
537199,P1010,Scented Candle,7,2024-03-14 00:00:00,8.03,12191,United Kingdom
537199,P1043,Webcam,2,2024-03-14 00:00:00,41.47,12191,United Kingdom
537199,P1055,Pen Set,3,2024-03-14 00:00:00,11.18,12191,United Kingdom
537199,P1037,String Lights,6,2024-03-14 00:00:00,14.03,12191,United Kingdom
537200,P1046,Power Bank,3,2024-03-28 00:00:00,26.05,12191,United Kingdom
537200,P1017,Umbrella,5,2024-03-28 00:00:00,11.39,12191,United Kingdom
537200,P1003,Desk Lamp,7,2024-03-28 00:00:00,18.4,12191,United Kingdom
537201,P1057,Desk Fan,4,2024-04-28 00:00:00,19.78,12191,United Kingdom
537201,P1010,Scented Candle,2,2024-04-28 00:00:00,7.4,12191,United Kingdom
537202,P1033,Protein Shaker,4,2024-05-02 00:00:00,7.73,12191,United Kingdom
537202,P1014,Coffee Grinder,5,2024-05-02 00:00:00,35.21,12191,United Kingdom
537202,P1001,Leather Wallet,7,2024-05-02 00:00:00,22.55,12191,United Kingdom
537203,P1034,Cookbook,4,2024-07-26 00:00:00,15.17,12191,United Kingdom
537203,P1043,Webcam,6,2024-07-26 00:00:00,37.0,12191,United Kingdom
537203,P1035,Wine Glasses (Set),2,2024-07-26 00:00:00,26.53,12191,United Kingdom
537203,P1044,Monitor Stand,5,2024-07-26 00:00:00,31.46,12191,United Kingdom
537204,P1001,Leather Wallet,3,2024-09-09 00:00:00,23.4,12191,United Kingdom
537204,P1007,Water Bottle,4,2024-09-09 00:00:00,8.34,12191,United Kingdom
537204,P1052,Kids Backpack,7,2024-09-09 00:00:00,21.95,12191,United Kingdom
537204,P1040,Laptop Sleeve,6,2024-09-09 00:00:00,18.77,12191,United Kingdom
537205,P1056,Sticky Notes Pack,4,2024-09-24 00:00:00,4.04,12191,United Kingdom
537205,P1046,Power Bank,3,2024-09-24 00:00:00,26.24,12191,United Kingdom
537206,P1015,Kitchen Scale,3,2024-09-28 00:00:00,16.8,12191,United Kingdom
537206,P1018,Table Clock,7,2024-09-28 00:00:00,19.35,12191,United Kingdom
537206,P1019,Photo Frame,2,2024-09-28 00:00:00,9.93,12191,United Kingdom
537206,P1002,Wireless Mouse,6,2024-09-28 00:00:00,14.08,12191,United Kingdom
537206,P1021,Desk Organizer,4,2024-09-28 00:00:00,17.25,12191,United Kingdom
537207,P1042,Keyboard,7,2024-10-16 00:00:00,53.73,12191,United Kingdom
537207,P1030,Running Socks,3,2024-10-16 00:00:00,5.9,12191,United Kingdom
537207,P1002,Wireless Mouse,2,2024-10-16 00:00:00,15.42,12191,United Kingdom
537208,P1042,Keyboard,7,2024-03-04 00:00:00,50.31,12192,Spain
537208,P1018,Table Clock,3,2024-03-04 00:00:00,19.84,12192,Spain
537209,P1015,Kitchen Scale,10,2024-03-04 00:00:00,16.78,12192,Spain
537209,P1040,Laptop Sleeve,3,2024-03-04 00:00:00,17.93,12192,Spain
537210,P1027,Skincare Kit,11,2024-04-13 00:00:00,35.21,12192,Spain
537210,P1002,Wireless Mouse,5,2024-04-13 00:00:00,15.37,12192,Spain
537210,P1039,Diffuser,10,2024-04-13 00:00:00,27.23,12192,Spain
537210,P1050,Puzzle 1000pc,7,2024-04-13 00:00:00,14.3,12192,Spain
537211,P1011,Throw Blanket,6,2024-04-17 00:00:00,27.01,12192,Spain
537211,P1002,Wireless Mouse,8,2024-04-17 00:00:00,15.67,12192,Spain
537211,P1013,Travel Pillow,4,2024-04-17 00:00:00,11.46,12192,Spain
537211,P1033,Protein Shaker,8,2024-04-17 00:00:00,8.19,12192,Spain
537212,P1002,Wireless Mouse,9,2024-04-23 00:00:00,16.27,12192,Spain
537212,P1023,Wall Art Print,3,2024-04-23 00:00:00,19.86,12192,Spain
537212,P1030,Running Socks,5,2024-04-23 00:00:00,5.76,12192,Spain
537212,P1003,Desk Lamp,9,2024-04-23 00:00:00,16.82,12192,Spain
537213,P1036,Cheese Board,4,2024-06-19 00:00:00,21.02,12192,Spain
537213,P1038,Wall Clock,3,2024-06-19 00:00:00,22.35,12192,Spain
537213,P1011,Throw Blanket,10,2024-06-19 00:00:00,26.01,12192,Spain
537213,P1021,Desk Organizer,3,2024-06-19 00:00:00,17.12,12192,Spain
537213,P1029,Leather Belt,7,2024-06-19 00:00:00,19.49,12192,Spain
537214,P1028,Perfume,4,2024-07-08 00:00:00,39.77,12192,Spain
537215,P1008,Backpack,6,2024-07-08 00:00:00,43.42,12192,Spain
537215,P1015,Kitchen Scale,5,2024-07-08 00:00:00,16.22,12192,Spain
537215,P1006,Yoga Mat,5,2024-07-08 00:00:00,18.23,12192,Spain
537216,P1030,Running Socks,10,2024-10-22 00:00:00,5.83,12192,Spain
537216,P1041,Desk Mat,9,2024-10-22 00:00:00,14.98,12192,Spain
537216,P1060,Storage Bins (Set),3,2024-10-22 00:00:00,18.96,12192,Spain
537217,P1022,Cushion Cover,9,2024-11-17 00:00:00,9.64,12192,Spain
537217,P1009,Sunglasses,5,2024-11-17 00:00:00,21.06,12192,Spain
537217,P1012,Phone Stand,7,2024-11-17 00:00:00,6.8,12192,Spain
537217,P1010,Scented Candle,5,2024-11-17 00:00:00,7.64,12192,Spain
537217,P1019,Photo Frame,11,2024-11-17 00:00:00,9.41,12192,Spain
537218,P1022,Cushion Cover,8,2024-11-19 00:00:00,9.75,12192,Spain
537218,P1013,Travel Pillow,8,2024-11-19 00:00:00,11.33,12192,Spain
537218,P1041,Desk Mat,5,2024-11-19 00:00:00,13.07,12192,Spain
537218,P1032,Resistance Bands,11,2024-11-19 00:00:00,12.83,12192,Spain
537218,P1056,Sticky Notes Pack,10,2024-11-19 00:00:00,3.76,12192,Spain
537219,P1056,Sticky Notes Pack,9,2024-12-12 00:00:00,4.03,12192,Spain
537220,P1038,Wall Clock,8,2024-12-20 00:00:00,23.94,12192,Spain
537220,P1024,Reusable Straws,4,2024-12-20 00:00:00,4.09,12192,Spain
537220,P1057,Desk Fan,11,2024-12-20 00:00:00,21.14,12192,Spain
537221,P1012,Phone Stand,2,2024-06-30 00:00:00,7.42,12193,United Kingdom
537221,P1028,Perfume,4,2024-06-30 00:00:00,40.37,12193,United Kingdom
537222,P1051,Art Supplies Set,3,2024-07-28 00:00:00,25.56,12193,United Kingdom
537222,P1056,Sticky Notes Pack,1,2024-07-28 00:00:00,3.91,12193,United Kingdom
537222,P1025,Hair Dryer,2,2024-07-28 00:00:00,27.2,12193,United Kingdom
537222,P1042,Keyboard,3,2024-07-28 00:00:00,50.6,12193,United Kingdom
537222,P1034,Cookbook,2,2024-07-28 00:00:00,15.21,12193,United Kingdom
C537223,P1057,Desk Fan,-4,2024-08-29 00:00:00,19.33,12193,United Kingdom
537223,P1046,Power Bank,3,2024-08-29 00:00:00,25.05,12193,United Kingdom
537223,P1055,Pen Set,2,2024-08-29 00:00:00,10.99,12193,United Kingdom
537223,P1045,Cable Organizer,2,2024-08-29 00:00:00,6.21,12193,United Kingdom
537224,P1002,Wireless Mouse,4,2024-09-01 00:00:00,14.14,12193,United Kingdom
537224,P1024,Reusable Straws,3,2024-09-01 00:00:00,4.28,12193,United Kingdom
537224,P1012,Phone Stand,1,2024-09-01 00:00:00,6.97,12193,United Kingdom
537224,P1004,Notebook Set,2,2024-09-01 00:00:00,5.52,12193,United Kingdom
537224,P1026,Makeup Brush Set,3,2024-09-01 00:00:00,23.82,12193,United Kingdom
537225,P1039,Diffuser,1,2024-07-16 00:00:00,30.1,12194,India
537225,P1045,Cable Organizer,1,2024-07-16 00:00:00,6.51,12194,India
537226,P1007,Water Bottle,1,2024-09-24 00:00:00,9.43,12195,Spain
C537226,P1001,Leather Wallet,-1,2024-09-24 00:00:00,24.54,12195,Spain
537227,P1031,Gym Bag,2,2024-01-28 00:00:00,28.07,12196,Germany
537227,P1035,Wine Glasses (Set),7,2024-01-28 00:00:00,25.02,12196,Germany
537227,P1022,Cushion Cover,3,2024-01-28 00:00:00,9.25,12196,Germany
537227,P1026,Makeup Brush Set,3,2024-01-28 00:00:00,23.75,12196,Germany
537228,P1022,Cushion Cover,4,2024-08-17 00:00:00,10.35,12196,Germany
537228,P1028,Perfume,3,2024-08-17 00:00:00,43.93,12196,Germany
537228,P1038,Wall Clock,4,2024-08-17 00:00:00,23.75,12196,Germany
537228,P1040,Laptop Sleeve,5,2024-08-17 00:00:00,17.99,12196,Germany
537228,P1001,Leather Wallet,3,2024-08-17 00:00:00,24.34,12196,Germany
537229,P1014,Coffee Grinder,4,2024-08-20 00:00:00,30.75,12196,Germany
537229,P1003,Desk Lamp,6,2024-08-20 00:00:00,17.92,12196,Germany
537229,P1040,Laptop Sleeve,5,2024-08-20 00:00:00,17.67,12196,Germany
537229,P1031,Gym Bag,7,2024-08-20 00:00:00,27.51,12196,Germany
537229,P1051,Art Supplies Set,7,2024-08-20 00:00:00,25.83,12196,Germany
537230,P1027,Skincare Kit,3,2024-12-06 00:00:00,37.1,12196,Germany
537230,P1021,Desk Organizer,2,2024-12-06 00:00:00,15.34,12196,Germany
537231,P1017,Umbrella,4,2024-04-28 00:00:00,11.55,12197,India
537232,P1060,Storage Bins (Set),3,2024-05-12 00:00:00,19.17,12197,India
537232,P1054,Journal,6,2024-05-12 00:00:00,8.54,12197,India
537233,P1033,Protein Shaker,4,2024-05-24 00:00:00,8.15,12197,India
537233,P1016,Cutting Board,7,2024-05-24 00:00:00,14.65,12197,India
537233,P1058,Humidifier,6,2024-05-24 00:00:00,34.13,12197,India
537233,P1048,Fitness Tracker,7,2024-05-24 00:00:00,56.6,12197,India
537234,P1033,Protein Shaker,6,2024-06-19 00:00:00,8.06,12197,India
537235,P1017,Umbrella,6,2024-07-11 00:00:00,10.28,12197,India
537235,P1057,Desk Fan,7,2024-07-11 00:00:00,20.7,12197,India
537235,P1019,Photo Frame,4,2024-07-11 00:00:00,8.97,12197,India
537236,P1051,Art Supplies Set,2,2024-09-16 00:00:00,25.19,12197,India
537236,P1055,Pen Set,6,2024-09-16 00:00:00,11.5,12197,India
537236,P1012,Phone Stand,2,2024-09-16 00:00:00,7.49,12197,India
537236,P1016,Cutting Board,4,2024-09-16 00:00:00,13.37,12197,India
537237,P1002,Wireless Mouse,5,2024-02-13 00:00:00,14.11,12198,United Kingdom
537238,P1006,Yoga Mat,6,2024-04-11 00:00:00,19.58,12198,United Kingdom
537238,P1013,Travel Pillow,2,2024-04-11 00:00:00,11.22,12198,United Kingdom
537238,P1026,Makeup Brush Set,2,2024-04-11 00:00:00,23.58,12198,United Kingdom
537238,P1043,Webcam,3,2024-04-11 00:00:00,40.99,12198,United Kingdom
537239,P1023,Wall Art Print,4,2024-05-08 00:00:00,21.29,12198,United Kingdom
537239,P1053,Water Color Kit,6,2024-05-08 00:00:00,17.05,12198,United Kingdom
537239,P1055,Pen Set,5,2024-05-08 00:00:00,11.14,12198,United Kingdom
537239,P1020,Plant Pot,3,2024-05-08 00:00:00,12.81,12198,United Kingdom
537239,P1030,Running Socks,2,2024-05-08 00:00:00,6.27,12198,United Kingdom
537240,P1017,Umbrella,7,2024-05-15 00:00:00,10.91,12198,United Kingdom
537240,P1039,Diffuser,4,2024-05-15 00:00:00,29.82,12198,United Kingdom
537241,P1032,Resistance Bands,2,2024-06-22 00:00:00,12.95,12198,United Kingdom
537242,P1034,Cookbook,3,2024-09-25 00:00:00,13.99,12198,United Kingdom
537242,P1019,Photo Frame,6,2024-09-25 00:00:00,9.43,12198,United Kingdom
537242,P1045,Cable Organizer,5,2024-09-25 00:00:00,6.76,12198,United Kingdom
537243,P1047,Earbuds,3,2024-10-16 00:00:00,44.45,12198,United Kingdom
537243,P1008,Backpack,4,2024-10-16 00:00:00,46.18,12198,United Kingdom
537244,P1044,Monitor Stand,2,2024-12-01 00:00:00,29.92,12198,United Kingdom
537244,P1012,Phone Stand,3,2024-12-01 00:00:00,7.59,12198,United Kingdom
537244,P1020,Plant Pot,2,2024-12-01 00:00:00,12.05,12198,United Kingdom
537245,P1020,Plant Pot,3,2024-12-21 00:00:00,12.65,12198,United Kingdom
537245,P1048,Fitness Tracker,2,2024-12-21 00:00:00,61.03,12198,United Kingdom
537245,P1007,Water Bottle,6,2024-12-21 00:00:00,8.98,12198,United Kingdom
537245,P1018,Table Clock,6,2024-12-21 00:00:00,19.15,12198,United Kingdom
537246,P1042,Keyboard,3,2024-01-03 00:00:00,54.7,12199,Australia
537246,P1047,Earbuds,6,2024-01-03 00:00:00,48.38,12199,Australia
537247,P1038,Wall Clock,6,2024-02-05 00:00:00,22.34,12199,Australia
537247,P1056,Sticky Notes Pack,4,2024-02-05 00:00:00,4.02,12199,Australia
C537248,P1036,Cheese Board,-2,2024-02-07 00:00:00,20.23,12199,Australia
537248,P1011,Throw Blanket,4,2024-02-07 00:00:00,28.93,12199,Australia
537248,P1050,Puzzle 1000pc,4,2024-02-07 00:00:00,12.61,12199,Australia
537249,P1031,Gym Bag,4,2024-02-18 00:00:00,29.28,12199,Australia
537249,P1043,Webcam,2,2024-02-18 00:00:00,40.02,12199,Australia
537249,P1035,Wine Glasses (Set),2,2024-02-18 00:00:00,23.6,12199,Australia
537250,P1005,Bluetooth Speaker,5,2024-04-18 00:00:00,31.36,12199,Australia
537250,P1023,Wall Art Print,5,2024-04-18 00:00:00,19.39,12199,Australia
537250,P1044,Monitor Stand,3,2024-04-18 00:00:00,33.8,12199,Australia
537250,P1009,Sunglasses,5,2024-04-18 00:00:00,21.61,12199,Australia
537251,P1032,Resistance Bands,3,2024-07-07 00:00:00,11.96,12199,Australia
537251,P1040,Laptop Sleeve,7,2024-07-07 00:00:00,17.92,12199,Australia
537251,P1033,Protein Shaker,4,2024-07-07 00:00:00,8.17,12199,Australia
537251,P1051,Art Supplies Set,6,2024-07-07 00:00:00,27.98,12199,Australia
537252,P1017,Umbrella,6,2024-07-27 00:00:00,10.43,12199,Australia
537252,P1018,Table Clock,4,2024-07-27 00:00:00,18.13,12199,Australia
537252,P1032,Resistance Bands,2,2024-07-27 00:00:00,12.81,12199,Australia
537253,P1036,Cheese Board,4,2024-08-24 00:00:00,20.07,12199,Australia
537254,P1027,Skincare Kit,3,2024-11-01 00:00:00,37.98,12199,Australia
537255,P1006,Yoga Mat,4,2024-05-18 00:00:00,19.68,12200,United Kingdom
537255,P1043,Webcam,1,2024-05-18 00:00:00,36.0,12200,United Kingdom
537255,P1000,Ceramic Mug,3,2024-05-18 00:00:00,6.57,12200,United Kingdom
537255,P1009,Sunglasses,1,2024-05-18 00:00:00,22.99,12200,United Kingdom
537256,P1029,Leather Belt,2,2024-06-16 00:00:00,19.2,12200,United Kingdom
537256,P1022,Cushion Cover,2,2024-06-16 00:00:00,9.38,12200,United Kingdom
537256,P1021,Desk Organizer,2,2024-06-16 00:00:00,16.27,12200,United Kingdom
537257,P1056,Sticky Notes Pack,4,2024-06-30 00:00:00,4.12,12200,United Kingdom
537257,P1005,Bluetooth Speaker,2,2024-06-30 00:00:00,29.5,12200,United Kingdom
537258,P1021,Desk Organizer,4,2024-08-11 00:00:00,17.19,12200,United Kingdom
537258,P1058,Humidifier,4,2024-08-11 00:00:00,33.59,12200,United Kingdom
537259,P1026,Makeup Brush Set,1,2024-11-15 00:00:00,21.66,12201,France
537259,P1003,Desk Lamp,2,2024-11-15 00:00:00,17.88,12201,France
537259,P1000,Ceramic Mug,2,2024-11-15 00:00:00,6.54,12201,France
537259,P1001,Leather Wallet,1,2024-11-15 00:00:00,25.08,12201,France
537259,P1057,Desk Fan,2,2024-11-15 00:00:00,21.82,12201,France
537260,P1042,Keyboard,1,2024-08-26 00:00:00,54.71,12202,United Kingdom
537261,P1047,Earbuds,2,2024-11-18 00:00:00,43.46,12202,United Kingdom
537262,P1052,Kids Backpack,7,2024-06-28 00:00:00,20.71,12203,India
537262,P1021,Desk Organizer,7,2024-06-28 00:00:00,15.7,12203,India
537262,P1039,Diffuser,7,2024-06-28 00:00:00,27.79,12203,India
537262,P1024,Reusable Straws,5,2024-06-28 00:00:00,4.47,12203,India
537262,P1033,Protein Shaker,4,2024-06-28 00:00:00,8.04,12203,India
537263,P1001,Leather Wallet,5,2024-07-22 00:00:00,24.01,12203,India
537263,P1009,Sunglasses,4,2024-07-22 00:00:00,22.61,12203,India
537263,P1018,Table Clock,3,2024-07-22 00:00:00,20.44,12203,India
537263,P1055,Pen Set,6,2024-07-22 00:00:00,11.13,12203,India
537263,P1025,Hair Dryer,4,2024-07-22 00:00:00,26.89,12203,India
537264,P1016,Cutting Board,5,2024-08-05 00:00:00,14.27,12203,India
537264,P1015,Kitchen Scale,4,2024-08-05 00:00:00,15.08,12203,India
537264,P1059,Nightlight,4,2024-08-05 00:00:00,9.57,12203,India
537264,P1047,Earbuds,7,2024-08-05 00:00:00,46.78,12203,India
537264,P1037,String Lights,6,2024-08-05 00:00:00,13.28,12203,India
537265,P1022,Cushion Cover,5,2024-08-10 00:00:00,9.21,12203,India
537266,P1018,Table Clock,7,2024-08-21 00:00:00,18.44,12203,India
537266,P1033,Protein Shaker,4,2024-08-21 00:00:00,7.83,12203,India
537266,P1052,Kids Backpack,2,2024-08-21 00:00:00,21.9,12203,India
537266,P1047,Earbuds,7,2024-08-21 00:00:00,49.07,12203,India
537267,P1031,Gym Bag,5,2024-09-06 00:00:00,29.17,12203,India
537267,P1041,Desk Mat,4,2024-09-06 00:00:00,13.66,12203,India
537268,P1039,Diffuser,7,2024-10-05 00:00:00,29.62,12203,India
537268,P1015,Kitchen Scale,5,2024-10-05 00:00:00,16.13,12203,India
537268,P1001,Leather Wallet,7,2024-10-05 00:00:00,24.58,12203,India
537268,P1002,Wireless Mouse,4,2024-10-05 00:00:00,16.14,12203,India
537269,P1010,Scented Candle,7,2024-11-21 00:00:00,7.21,12203,India
537270,P1033,Protein Shaker,3,2024-11-24 00:00:00,7.87,12203,India
537270,P1037,String Lights,5,2024-11-24 00:00:00,14.09,12203,India
537271,P1051,Art Supplies Set,1,2024-02-02 00:00:00,26.8,12204,United Kingdom
537271,P1041,Desk Mat,2,2024-02-02 00:00:00,14.08,12204,United Kingdom
537271,P1040,Laptop Sleeve,2,2024-02-02 00:00:00,19.37,12204,United Kingdom
537272,P1024,Reusable Straws,4,2024-03-26 00:00:00,4.63,12204,United Kingdom
537272,P1019,Photo Frame,3,2024-03-26 00:00:00,9.73,12204,United Kingdom
537272,P1018,Table Clock,2,2024-03-26 00:00:00,18.27,12204,United Kingdom
537272,P1036,Cheese Board,2,2024-03-26 00:00:00,19.86,12204,United Kingdom
537273,P1057,Desk Fan,4,2024-05-02 00:00:00,21.8,12204,United Kingdom
537273,P1039,Diffuser,1,2024-05-02 00:00:00,29.95,12204,United Kingdom
537273,P1059,Nightlight,4,2024-05-02 00:00:00,10.85,12204,United Kingdom
537273,P1038,Wall Clock,4,2024-05-02 00:00:00,23.24,12204,United Kingdom
537273,P1008,Backpack,2,2024-05-02 00:00:00,45.27,12204,United Kingdom
C537274,P1000,Ceramic Mug,-3,2024-07-07 00:00:00,6.04,12204,United Kingdom
537274,P1058,Humidifier,2,2024-07-07 00:00:00,36.33,12204,United Kingdom
537275,P1016,Cutting Board,3,2024-07-12 00:00:00,14.1,12204,United Kingdom
537275,P1007,Water Bottle,1,2024-07-12 00:00:00,8.94,12204,United Kingdom
537275,P1029,Leather Belt,4,2024-07-12 00:00:00,17.2,12204,United Kingdom
537275,P1054,Journal,3,2024-07-12 00:00:00,8.13,12204,United Kingdom
537275,P1042,Keyboard,2,2024-07-12 00:00:00,50.98,12204,United Kingdom
537276,P1054,Journal,4,2024-09-08 00:00:00,9.04,12204,United Kingdom
537276,P1047,Earbuds,1,2024-09-08 00:00:00,48.99,12204,United Kingdom
537276,P1019,Photo Frame,1,2024-09-08 00:00:00,9.63,12204,United Kingdom
537276,P1058,Humidifier,2,2024-09-08 00:00:00,34.26,12204,United Kingdom
537277,P1034,Cookbook,1,2024-09-08 00:00:00,15.42,12205,Germany
537278,P1006,Yoga Mat,1,2024-08-23 00:00:00,18.66,12206,India
537278,P1057,Desk Fan,1,2024-08-23 00:00:00,20.91,12206,India
537279,P1016,Cutting Board,2,2024-09-19 00:00:00,13.41,12206,India
537279,P1048,Fitness Tracker,1,2024-09-19 00:00:00,54.58,12206,India
537279,P1022,Cushion Cover,2,2024-09-19 00:00:00,9.51,12206,India
537280,P1042,Keyboard,1,2024-10-11 00:00:00,53.42,12207,Spain
537280,P1002,Wireless Mouse,3,2024-10-11 00:00:00,15.26,12207,Spain
537280,P1019,Photo Frame,4,2024-10-11 00:00:00,9.97,12207,Spain
537281,P1048,Fitness Tracker,2,2024-10-13 00:00:00,61.52,12207,Spain
537281,P1026,Makeup Brush Set,1,2024-10-13 00:00:00,23.13,12207,Spain
537281,P1049,Board Game,1,2024-10-13 00:00:00,18.82,12207,Spain
537282,P1053,Water Color Kit,2,2024-10-28 00:00:00,15.78,12207,Spain
537282,P1059,Nightlight,2,2024-10-28 00:00:00,10.47,12207,Spain
537282,P1005,Bluetooth Speaker,3,2024-10-28 00:00:00,31.58,12207,Spain
537282,P1047,Earbuds,3,2024-10-28 00:00:00,48.72,12207,Spain
537282,P1010,Scented Candle,3,2024-10-28 00:00:00,8.13,12207,Spain
537283,P1055,Pen Set,1,2024-03-12 00:00:00,11.12,12208,United Kingdom
537283,P1040,Laptop Sleeve,1,2024-03-12 00:00:00,17.11,12208,United Kingdom
537283,P1008,Backpack,1,2024-03-12 00:00:00,40.62,12208,United Kingdom
537284,P1052,Kids Backpack,2,2024-04-15 00:00:00,20.71,12208,United Kingdom
537284,P1027,Skincare Kit,1,2024-04-15 00:00:00,38.38,12208,United Kingdom
537285,P1056,Sticky Notes Pack,2,2024-11-12 00:00:00,3.97,12209,India
537285,P1027,Skincare Kit,2,2024-11-12 00:00:00,38.99,12209,India
